"beta","factor","rc.1","rc.2","rc.3","rb.1","rb.2","rb.3","rb.4"
1.70092211055276,-36.9300461199762,-0.46793481592644,-0.0466658569681025,-0.000882455704853733,11.8341533805983,-3.13612661586752,-0.242762961438332,-0.0197650299297647
1.70971557788945,-37.9525369327635,-0.465221650373647,-0.0463289771777467,-0.000856397899596315,11.8529411636771,-3.22126177975272,-0.246051941962829,-0.0201352652429626
1.71850904522613,-39.0475817024502,-0.462523353430472,-0.0459926890656051,-0.000830347232522888,11.8777081622275,-3.31057356098697,-0.249382982496057,-0.0205105790338225
1.72730251256281,-40.2220180258656,-0.459839762656283,-0.0456569863207972,-0.000804303330548522,11.9087285419805,-3.40439938130458,-0.252756750278954,-0.0208910176789163
1.7360959798995,-41.4836080341359,-0.457170718245351,-0.0453218628525693,-0.000778265864645504,11.9463187502657,-3.50311586728066,-0.256173928484372,-0.0212766280265799
1.74488944723618,-42.8411970836444,-0.454516062977201,-0.0449873127858459,-0.000752234549734577,11.9908433822065,-3.60714489665687,-0.259635216704722,-0.0216674574087192
1.75368291457286,-44.3049064918354,-0.451875642164808,-0.0446533304562449,-0.000726209144756416,12.0427222387191,-3.71696082386111,-0.263141331455934,-0.0220635536526062
1.76247638190955,-45.8863691373326,-0.449249303606073,-0.0443199104054997,-0.000700189452622271,12.1024388570894,-3.8330991664204,-0.266693006701567,-0.0224649650929631
1.77126984924623,-47.5990194551009,-0.446636897534391,-0.0439870473768303,-0.000674175320057978,12.1705508753225,-3.95616711445788,-0.270290994395604,-0.0228717405840952
1.78006331658291,-49.4584530471655,-0.444038276571331,-0.04365473631016,-0.000648166637703474,12.2477026994177,-4.08685633322491,-0.27393606504651,-0.0232839295122588
1.7888567839196,-51.4828762000797,-0.441453295679662,-0.0433229723376294,-0.00062216333994326,12.3346410881949,-4.22595867408328,-0.27762900830258,-0.0237015818081637
1.79765025125628,-53.6936726552388,-0.438881812116726,-0.042991750778917,-0.000596165404864926,12.4322344691312,-4.37438560810181,-0.281370633559473,-0.0241247479596203
1.80644371859296,-56.1161249177749,-0.436323685390024,-0.0426610671367721,-0.000570172854206711,12.5414970735182,-4.53319247118564,-0.285161770592234,-0.0245534790244352
1.81523718592965,-58.7803415855215,-0.433778777212006,-0.0423309170923036,-0.000544185753366075,12.6636193639311,-4.70360899435535,-0.289003270210951,-0.0249878266433976
1.82403065326633,-61.7224627617424,-0.431246951456496,-0.0420012965006975,-0.000518204211195877,12.8000067735562,-4.8870781392291,-0.292896004942887,-0.0254278430535078
1.83282412060302,-64.9862459398072,-0.428728074116614,-0.041672201386705,-0.000492228380040216,12.9523295648572,-5.08530604665997,-0.296840869742119,-0.0258735811014281
1.8416175879397,-68.6251802242754,-0.426222013261561,-0.0413436279400892,-0.000466258455715388,13.1225877702525,-5.3003270617128,-0.300838782726375,-0.0263250942570223
1.85041105527638,-72.705346292306,-0.423728638996351,-0.0410155725114692,-0.000440294677362423,13.3131969029267,-5.53458952342289,-0.304890685945105,-0.0267824366272315
1.85920452261307,-77.3093481213317,-0.42124782342079,-0.0406880316078009,-0.000414337327535468,13.5271027542873,-5.79107063631245,-0.308997546177818,-0.0272456629700782
1.86799798994975,-82.5418162607878,-0.418779440590125,-0.0403610018881761,-0.000388386732112834,13.7679376904737,-6.07343283634582,-0.313160355765802,-0.0277148287089286
1.87679145728643,-88.5372677790476,-0.416323366475525,-0.0400344801595256,-0.000362443260306407,14.0402374020833,-6.3862406058631,-0.317380133477673,-0.0281899899469417
1.88558492462312,-95.4715907545216,-0.413879478926538,-0.0397084633724866,-0.000336507324655953,14.3497478063651,-6.73526743698859,-0.321657925411985,-0.0286712034818278
1.8943783919598,-103.579265624131,-0.411447657633622,-0.0393829486171062,-0.000310579381152585,14.7038700139232,-7.12794085584541,-0.325994805937294,-0.0291585268207966
1.90317185929648,-113.179970343997,-0.40902778409078,-0.0390579331187647,-0.000284659929212415,15.1123232715649,-7.57400541948537,-0.330391878671732,-0.0296520181957374
1.91196532663317,-124.721130569188,-0.40661974155971,-0.0387334142341045,-0.000258749511734246,15.588164386495,-8.08654219091139,-0.334850277505073,-0.0301517365786819
1.92075879396985,-138.848800881278,-0.404223415035204,-0.0384093894469941,-0.000232848715265709,16.149414711109,-8.6835957716825,-0.339371167665437,-0.0306577416976141
1.92955226130653,-156.531631539599,-0.401838691209715,-0.0380858563644812,-0.000206958170081353,16.8217746881351,-9.39088889206251,-0.343955746831143,-0.0311700940524088
1.93834572864322,-179.29092017841,-0.39946545844008,-0.0377628127128558,-0.000181078550365597,17.6434043090265,-10.2466029117589,-0.348605246292618,-0.0316888549311969
1.9471391959799,-209.660280081626,-0.397103606713517,-0.0374402563336938,-0.000155210574376688,18.6739273622696,-11.3103821081248,-0.353320932164601,-0.0322140864269082
1.95593266331658,-252.195658764555,-0.394753027615732,-0.0371181851799779,-0.000129355004697198,20.0129196014669,-12.6818218817824,-0.358104106653682,-0.0327458514542312
1.96472613065327,-315.996089509544,-0.39241361429876,-0.0367965973122547,-0.000103512648439026,21.8425086707827,-14.5430687174372,-0.362956109382187,-0.0332842137667955
1.97351959798995,-422.246907515303,-0.39008526144884,-0.0364754908947548,-7.76843575941172e-05,24.542960718758,-17.274406831058,-0.367878318771662,-0.033829237974728
1.98231306532663,-634.264669200538,-0.387767865258787,-0.0361548641918717,-5.18710292903779e-05,29.0974274751394,-21.8590052780158,-0.372872153493355,-0.0343809895627051
1.99110653266332,-1265.78459977708,-0.38546132339405,-0.0358347155640327,-2.60736062349513e-05,39.3901548511043,-32.1811265829709,-0.37793907397925,-0.0349395349079346
1.9999,-112983.380023707,-0.383165534723506,-0.0355150434329857,-2.93077095047732e-07,339.742173527928,-332.561817358395,-0.383080583767474,-0.0355049412677106
